baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PF3D7_0818100	84.4172064163951	2.04674130920501	0.40512938307713	5.05206828904669	4.37051374978241e-07	6.57313690447408e-06
PF3D7_0202500	220.428254142511	2.05896982371105	0.279723352782317	7.36073625327006	1.82898621569699e-13	9.54856941574224e-12
PF3D7_1412500	231.274891006052	2.07723993159828	0.311822138014481	6.66161788519907	2.70829432444304e-11	9.53571536559714e-10
PF3D7_0902000	77.1152250415863	2.08150873230535	0.399137108704829	5.21502182310158	1.83795595707876e-07	3.02463621632309e-06
PF3D7_1002200	482.634152326592	2.09103747359973	0.242880633457262	8.6093215578165	7.34942276508428e-18	6.41943811519477e-16
PF3D7_0801000	472.862358901363	2.11841412583185	0.255249101947986	8.29939893878075	1.04639437631107e-16	8.33811097755244e-15
PF3D7_1238900	166.955602290628	2.13997966694794	0.335793322197101	6.3729071589215	1.85478176288573e-10	5.5790852761768e-09
PF3D7_1477500	189.595026692594	2.16163101190514	0.346282681968443	6.24238844292574	4.30939118488798e-10	1.20081317556817e-08
PF3D7_0808800	630.866688037396	2.16223059476738	0.234194722283786	9.23261879551361	2.64094581059931e-20	3.07568612095951e-18
PF3D7_0220600	281.816189339473	2.16549922712496	0.281462075068853	7.69375137519049	1.4288257538472e-14	8.21484376452405e-13
PF3D7_0304600	94.8808344762519	2.16852232479666	0.367338949824894	5.9033280457473	3.56240909575603e-09	8.13088548388136e-08
PF3D7_0730000	39.1085939606134	2.17187586277747	0.522487029564914	4.15680340349508	3.22731481142983e-05	0.000311882210074772
PF3D7_0925400	141.381852925301	2.17719743475583	0.320542097182633	6.79223557183926	1.10409064731965e-11	4.11047518043102e-10
PF3D7_1428400	58.7969524700932	2.18238463824352	0.484718303015092	4.50237720479801	6.71975808878036e-06	7.64940883188982e-05
PF3D7_1469600	161.006565483179	2.19952820150794	0.354028604170084	6.21285448576701	5.20306287666712e-10	1.40668521344179e-08
PF3D7_0210600	118.715811685796	2.21463285971525	0.338291429234318	6.54652370214582	5.88918062333618e-11	1.96681311699948e-09
PF3D7_1401400	118.248788158489	2.22159551359339	0.365407180510724	6.07978067231274	1.20347049693216e-09	3.03675722059215e-08
PF3D7_1226000	88.7163608072175	2.24014657699917	0.374210203281153	5.98633216667289	2.1462583420167e-09	5.10382481122505e-08
PF3D7_1031300	47.9964149165617	2.24606468349361	0.497126877169333	4.5180914302659	6.23995403897938e-06	7.17515727722641e-05
PF3D7_1002100	211.995912536918	2.25998336172159	0.287430157238653	7.86272179451625	3.75875211331425e-15	2.40454254910892e-13
PF3D7_1133400	709.585804231881	2.26571612065244	0.210834204715375	10.7464352082298	6.15963829752828e-27	1.55428206374297e-24
PF3D7_1102700	222.569951788387	2.27038568833808	0.332732071967575	6.82346512289122	8.88703245958981e-12	3.47973288202215e-10
PF3D7_1431100	28.2671632353342	2.28222812636021	0.609887303440647	3.742048921965	0.000182525969734283	0.00140616410004033
PF3D7_0214600	83.5778496577716	2.31718235675628	0.385327803463494	6.01353532220733	1.81520355538289e-09	4.38545454710058e-08
PF3D7_1440500	143.593309158643	2.32417283978638	0.326114100114596	7.12687013217053	1.02676883930043e-12	4.71069097788135e-11
PF3D7_1370800	586.647635986615	2.3280482165796	0.271411288488325	8.5775659131427	9.69018532361313e-18	8.3043059886511e-16
PF3D7_0601900	546.081366783105	2.33097603708416	0.58222535591839	4.0035632481298	6.23955097115436e-05	0.000558975006237633
PF3D7_0919200	49.8264154884599	2.36482805013554	0.491847946191728	4.8080470162494	1.52411925201742e-06	2.02413732241612e-05
PF3D7_1036500	81.9307783273793	2.38464321877457	0.406489582470199	5.86643132225753	4.45274574636483e-09	9.86554691706782e-08
PF3D7_1136900	183.585196926758	2.39456318867116	0.345043132919991	6.93989521949539	3.92390870158531e-12	1.65022160394449e-10
PF3D7_0403800	80.3961682127769	2.41477205004402	0.392435254010479	6.15330051356584	7.58868140508862e-10	2.01566028900073e-08
PF3D7_1301500	59.7543674059524	2.41722348136427	0.505404618057447	4.78274909844515	1.72913903708022e-06	2.25035802476171e-05
PF3D7_0219900	35.6638771438518	2.42829301557707	0.557007458207795	4.35953411358305	1.30339634978875e-05	0.000140618200017589
PF3D7_1462400	88.2937791049279	2.44229251607712	0.414584855258354	5.8909351972232	3.84016134042473e-09	8.67266693773544e-08
PF3D7_0113900	38.2629507871066	2.47158256654928	0.54879125477124	4.50368431541341	6.67853919951743e-06	7.62823137208198e-05
PF3D7_1143100	56.708652659996	2.48060377740056	0.462334300418287	5.36538988164254	8.07745482760451e-08	1.4291828645133e-06
PF3D7_1201200	73.7011384548223	2.48252387234326	0.419723984633936	5.91465811635332	3.3256562913658e-09	7.66757912456014e-08
PF3D7_1207800	45.4488882099878	2.49793928455027	0.515076355002706	4.84964852354201	1.23680432258589e-06	1.67189441463842e-05
PF3D7_0911100	91.2433184717671	2.5013268524017	0.377837325132205	6.62011581710855	3.58917550154716e-11	1.23500266121418e-09
PF3D7_0702500	707.033189886136	2.5129723838782	0.21417312368706	11.7333694378481	8.5967079326459e-32	3.54965885727979e-29
PF3D7_0817300	229.735634778461	2.52234189120177	0.282811424639005	8.91881187056502	4.71317225061544e-19	4.65374529615115e-17
PF3D7_1143800	150.800390096604	2.52386624053846	0.318293840153232	7.92935935965155	2.20279265791238e-15	1.49329615705046e-13
PF3D7_0314700	79.3889167479864	2.53492146988052	0.412087168996541	6.1514205260339	7.67920044065133e-10	2.02784467450223e-08
PF3D7_1370500	2361.59484434703	2.54733726772116	0.264792770143242	9.62011638891483	6.57567164961868e-22	8.53334303787658e-20
PF3D7_1435800	145.552461715119	2.56261686802723	0.318445617527239	8.04726687063933	8.46634352555848e-16	6.18920103801687e-14
PF3D7_0418600	30.2561197331447	2.58623894551177	0.623646322444427	4.14696415650272	3.36912781789743e-05	0.000323521745219664
PF3D7_1301400	181.550045648032	2.62731844381444	0.826865370461998	3.17744404067432	0.00148579359608374	0.00829050923023632
PF3D7_1370900	2567.36180153746	2.63884958284433	0.257232810226422	10.2586041824196	1.08260246532501e-24	1.75613585625222e-22
PF3D7_0517500	16.5884634079804	2.64575320769852	0.812665853909832	3.25564707188014	0.00113134285564038	0.00660483194128355
PF3D7_1252800	129.984096913316	2.65518039263766	0.355368053344165	7.47163502079403	7.92044401113576e-14	4.28269722602126e-12
PF3D7_1353200	114.360669809232	2.67131103480747	0.364602780774548	7.32663373859258	2.36005667401773e-13	1.16514971884658e-11
PF3D7_0220500	63.922010937184	2.67750206703601	0.463725467920346	5.77389479823853	7.74598097383588e-09	1.62130163977708e-07
PF3D7_0830900	127.77193997853	2.67920369045246	0.343163838538447	7.80736018650256	5.8398200954709e-15	3.63348806488066e-13
PF3D7_1200800	122.611170498169	2.68746739987433	0.347798712375475	7.72707691043147	1.10044166962721e-14	6.57658692558788e-13
PF3D7_0902300	65.4556158442078	2.72219989185159	0.447673756422359	6.08076719441048	1.19608852474517e-09	3.03499110580591e-08
PF3D7_0320400	19.5936667297158	2.7471352882818	0.760944768755944	3.61016383984484	0.000306003654068174	0.00222378975484423
PF3D7_0526600	188.317975203407	2.74734497657452	0.314592530016653	8.73302673915712	2.47946445506245e-18	2.29831174589666e-16
PF3D7_1233200	70.6026734669522	2.74954655944989	0.426124596865618	6.45244742893116	1.10058067906022e-10	3.49569052048359e-09
PF3D7_1133700	253.236200609149	2.75020520571597	0.280716380882755	9.79709554913587	1.15869455433376e-22	1.59478505023755e-20
PF3D7_1478800	17.8012297861884	2.76342743638054	0.795549877716883	3.47360676405505	0.000513513020607759	0.00341489917950284
PF3D7_0525000	657.458203873717	2.78983286744183	0.218665513940661	12.7584492733449	2.79714063409928e-37	3.17615319001974e-34
PF3D7_0411000	133.87794169959	2.80402062547488	0.341015030643069	8.22257194994366	1.99184732416356e-16	1.53338483836456e-14
PF3D7_1221900	82.0238934414636	2.82186624662476	0.407982639148654	6.91663315015856	4.62503709725827e-12	1.92724022896762e-10
PF3D7_0702300	18.4288350461122	2.82740547104855	0.803409224157859	3.51925940856886	0.000432753344162374	0.00294687509623014
PF3D7_1134600	66.1130765910697	2.8322839042801	0.452156938386938	6.26393993727979	3.75370106758413e-10	1.05896336950106e-08
PF3D7_1102900	14.4760722869533	2.83362654939008	0.893969456598164	3.16971293423482	0.00152589608091825	0.00845197560918376
PF3D7_1035800	118.220181461686	2.836691322668	0.388388766743983	7.30374193478639	2.79872935848926e-13	1.35232220704875e-11
PF3D7_0424200	22.7912747598686	2.84195061749487	0.713479200871706	3.98322840248554	6.79853587387495e-05	0.000599591260954175
PF3D7_0221700	41.8174212525602	2.85840106622297	0.546315345501109	5.23214493197348	1.67554292112701e-07	2.8082346670697e-06
PF3D7_0902500	25.6090076044087	2.88736612406085	0.692147447962018	4.1716055337089	3.02460915470683e-05	0.000294802033920138
PF3D7_0702400	370.790106753785	2.89290238155881	0.26403158116585	10.9566528700279	6.17408138266402e-28	1.86951184267067e-25
PF3D7_1436300	527.664674111875	2.89357885487676	0.257105430664543	11.2544447131968	2.20208665359164e-29	7.14419827186658e-27
PF3D7_1362700	653.074408331674	2.89508742459196	0.219098510228636	13.2136335458002	7.32036281575521e-40	1.10830293030534e-36
PF3D7_1312500	53.5416748598407	2.89773923023305	0.493580527349586	5.87085403428138	4.33555869539603e-09	9.65299391886705e-08
PF3D7_1401300	69.2935895022759	2.91596977837871	0.449349368957176	6.4893153964941	8.62272877920963e-11	2.79745957965501e-09
PF3D7_1148700	199.872429409268	2.92469652614055	0.90912557005196	3.21704352235235	0.00129518949499683	0.00739968639783097
PF3D7_0620000	44.9103935151158	2.97407987333483	0.53411456784432	5.56824331779263	2.57320335765874e-08	4.93143023227257e-07
PF3D7_1334400	20.4140690050132	2.9822705378148	0.779639903282489	3.82518971291574	0.000130671421243438	0.00105419111063534
PF3D7_1301600	148.326666485276	2.99740657492006	0.33310232574952	8.99845585939858	2.28914525318095e-19	2.41459694040569e-17
PF3D7_0629300	57.7660300234946	3.0146458991889	0.493221813616226	6.11215038744127	9.82974835906645e-10	2.55124097410742e-08
PF3D7_1207700	16.4216360144253	3.0455541576452	0.870285965444839	3.49948669583394	0.000466154866613946	0.0031413581664103
PF3D7_0113700	342.107556794375	3.05198334642011	0.257631992912219	11.8462901750715	2.24929825679479e-32	1.02163126823619e-29
PF3D7_1218000	73.9817134866725	3.06890978436891	0.43513806942193	7.05272647931239	1.75445519156723e-12	7.736636388445e-11
PF3D7_1473400	101.090374611811	3.12277647654362	0.388136321756155	8.04556621347457	8.58475705405246e-16	6.18920103801687e-14
PF3D7_0108500	229.493038564208	3.1255068443078	0.287692132304049	10.864067846682	1.70960109883787e-27	4.85313011932601e-25
PF3D7_1252400	44.9259383527472	3.14175970890064	0.564086592888664	5.56964081137227	2.55265020576243e-08	4.91277001464956e-07
PF3D7_0102200	277.814241356892	3.15325823734086	0.330428899292768	9.54292510155714	1.38859328652329e-21	1.75194186316355e-19
PF3D7_0532500	80.6312090997863	3.1554298854702	0.430075433812233	7.33692193832173	2.18561996898388e-13	1.09735713890303e-11
PF3D7_0805100	52.9349304162972	3.16218216119284	0.522475258859747	6.05230986074632	1.42783483187161e-09	3.56331088261586e-08
PF3D7_1478600	87.2750501451485	3.18172125857909	0.467959117724788	6.79914363897552	1.05242847799679e-11	3.98344178921786e-10
PF3D7_1149200	79.3142989983408	3.18575939401707	0.435870542346654	7.30895778564313	2.69222325166206e-13	1.31484709774721e-11
PF3D7_1236200	312.322704677746	3.19722159760746	0.269338621530842	11.8706391955056	1.68177737408552e-32	8.48736981455159e-30
PF3D7_0731800	36.5044848649596	3.21218441067181	0.613368485708351	5.23695704216398	1.6324566914266e-07	2.74615492313319e-06
PF3D7_1115800	383.951434679838	3.21659811129763	0.254978934872735	12.6151523572059	1.74220390949556e-36	1.58261803138577e-33
PF3D7_1327300	327.948246771967	3.23326245948305	0.272207138688672	11.8779488115519	1.5410245987501e-32	8.48736981455159e-30
PF3D7_1001400	117.186302832157	3.24163422219237	0.418143758350247	7.75243957958856	9.01437115029681e-15	5.45910316861975e-13
PF3D7_1455300	162.714640318063	3.25069891071162	0.335257581199589	9.69612349728306	3.13171726278516e-22	4.18360582575595e-20
PF3D7_1016700	136.33778189404	3.28137285523805	0.371275054661181	8.83811830081763	9.73441726342776e-19	9.21119233551852e-17
PF3D7_0501300	669.715952491548	3.30496239280876	0.241002336274859	13.7134039606965	8.44032812014461e-43	3.83359703216968e-39
PF3D7_0902600	88.8111546507632	3.3121398168561	0.42007281916935	7.88468014523175	3.15342187545794e-15	2.07577422584492e-13
PF3D7_1221400	41.9341620175791	3.32467232826915	0.576707307754082	5.76492144900451	8.16958822954591e-09	1.70212246507328e-07
PF3D7_0425200	19.6428780825925	3.33305244389437	0.822513207381421	4.05227832694089	5.07212738497009e-05	0.000464467794002704
PF3D7_0605700	11.3500329894193	3.34619374197975	1.06260797821143	3.1490387900268	0.00163808450345911	0.00897488518059262
PF3D7_1149300	51.3864019593443	3.35486023047907	0.528775704193106	6.34458089483985	2.23031769968283e-10	6.53555031739317e-09
PF3D7_1467600	246.065450642416	3.35683142445204	0.318470001527417	10.5404948923048	5.62023580908907e-26	1.16032322931284e-23
PF3D7_1241400	73.1922800303753	3.39492119838008	0.461705428765092	7.353002557194	1.93803228130675e-13	1.00028893428355e-11
PF3D7_1370300	158.913190309343	3.399740684382	0.383145588837482	8.87323457043392	7.10514577857455e-19	6.8662919417629e-17
PF3D7_0315600	159.045160846429	3.43609591513571	0.334820116723669	10.262513342266	1.03964945667469e-24	1.74892141933943e-22
PF3D7_0220300	147.759426774602	3.44558563643234	0.351070485684418	9.81451240401229	9.75082400676499e-23	1.38400758246021e-20
PF3D7_1353100	357.566298033434	3.47535081994128	0.277460783104833	12.5255568770891	5.41102180412095e-36	4.09614350571956e-33
PF3D7_1102500	24.9793494593803	3.5005775329679	0.748176140859354	4.67881470925703	2.88538039347387e-06	3.64038826309953e-05
PF3D7_1016800	114.907847812629	3.53271941557417	0.389434438434117	9.07140988809037	1.17486793701421e-19	1.30152443168745e-17
PF3D7_0424500	169.187590669609	3.53483374447671	0.335780207000936	10.5272248654813	6.4714243378497e-26	1.27796562358754e-23
PF3D7_0219700	54.4871466407155	3.53492706605706	0.546258311010769	6.47116390690002	9.72508702209591e-11	3.13271952158579e-09
PF3D7_0102500	154.542365964725	3.57881199739852	0.347923997187658	10.2861890134823	8.13319555676789e-25	1.42080670072461e-22
PF3D7_0214300	128.946994692544	3.59289461621771	0.399384256495665	8.99608474240573	2.33910756005835e-19	2.41459694040569e-17
PF3D7_0730800	434.830119336734	3.63033520134459	1.02910586390618	3.52765962052234	0.000419250896870914	0.00288084353038985
PF3D7_1477800	10.2673156788843	3.64481561530827	1.17083456696354	3.11300649822869	0.00185191940125924	0.00988375222568309
PF3D7_1038700	46.4055700775386	3.70556983150803	0.581033183282859	6.37755284572806	1.79939970610145e-10	5.48514997658575e-09
PF3D7_0832100	53.7148967927627	3.71370177907708	0.543862120825707	6.82838836696115	8.58738533758926e-12	3.39164384376786e-10
PF3D7_1477000	69.8067638851973	3.74200559652031	0.968567657460042	3.86344264925518	0.000111800150645876	0.000918257295178245
PF3D7_0702100	106.079773290577	3.74727699434213	0.415784516996781	9.01254578070579	2.01327652694581e-19	2.17721475842568e-17
PF3D7_0702200	86.9561421614018	3.79673359873451	0.447537895092362	8.48360248454703	2.18326743434484e-17	1.8029819430535e-15
PF3D7_0501400	480.455363679672	3.80427136585025	0.580287662082216	6.5558370691522	5.53306173912111e-11	1.86156788289541e-09
PF3D7_1148900	43.6366668383485	3.86770492736661	0.620000667961859	6.23822703301433	4.42558046188218e-10	1.22566990596761e-08
PF3D7_0402100	79.4674454173713	3.87423543500628	0.483778075670873	8.00829063953288	1.16313762724811e-15	8.25464234837643e-14
PF3D7_0301800	81.0756205708175	3.90363873717563	0.466448446577886	8.36885354815692	5.81815063879467e-17	4.71893575025097e-15
PF3D7_0113100	20.5653174780693	3.92025030436876	0.907906078675045	4.31790291578374	1.57518684116374e-05	0.000165997648087371
PF3D7_1149600	59.7574302295929	3.98230864768481	0.546841045147445	7.28238796817282	3.27962271112294e-13	1.56800487936004e-11
PF3D7_0730900	246.867529486322	4.04947627207405	0.969428117409394	4.17718054526361	2.95144752130578e-05	0.000289535089455094
PF3D7_1038800	133.089255118215	4.09333710919533	0.404517154301192	10.1190692796863	4.54718920563149e-24	6.66236560386394e-22
PF3D7_0918700	100.366754099204	4.15521994428804	0.44488378663148	9.34001208663965	9.6323121741835e-21	1.18243140257139e-18
PF3D7_1249700	19.4064789512201	4.17843775487704	0.955699089826779	4.37212695853292	1.23041936608799e-05	0.000133697721549561
PF3D7_0931300	43.5801297801423	4.17912111071962	0.6515283931439	6.41433459339139	1.41439261116857e-10	4.34065624319435e-09
PF3D7_0114500	35.6384275885588	4.25190157344687	0.731003082776458	5.81653029053929	6.00816595834411e-09	1.28117792407507e-07
PF3D7_1200700	121.972737741701	4.31336849704321	0.421803381541238	10.2260168737445	1.51628134314189e-24	2.37481029674154e-22
PF3D7_0731200	155.550038447214	4.32829007293463	0.401006484722999	10.7935662834092	3.69179425327876e-27	9.86360558728948e-25
PF3D7_0532600	76.1749710332383	4.34341715475983	1.00893575629585	4.30494917803883	1.67024074850802e-05	0.000173996180727602
PF3D7_0726200	41.2453681669265	4.47811630899561	0.720407990982956	6.21608361518238	5.09716494703154e-10	1.38630677780942e-08
PF3D7_0115000	11.8035947587151	4.48362281817762	1.30013772863027	3.44857526971488	0.000563552377257069	0.00370964477898784
PF3D7_0318800	42.2283839410863	4.51149311743205	0.703035371491738	6.41716377350875	1.38836543738668e-10	4.28976586163965e-09
PF3D7_1425600	42.3878424707878	4.51436158715129	0.710688189925063	6.35209878417608	2.12396848107923e-10	6.26432781887133e-09
PF3D7_0424300	116.715607516348	4.53595482616465	0.446199680740354	10.1657509450442	2.81940955457504e-24	4.26858606562662e-22
PF3D7_0202200	55.6073716893183	4.54533664066645	0.619483274240157	7.33730324881111	2.17940436272402e-13	1.09735713890303e-11
PF3D7_0114400	31.4028707253088	4.56503502870816	0.822012371393801	5.55348701257099	2.80026479593802e-08	5.32167477119268e-07
PF3D7_0215300	81.7863432390389	4.57366349850119	0.526202686648106	8.69182848083746	3.56652246474475e-18	3.23982900697413e-16
PF3D7_1404300	18.8909432887066	4.57737393999008	1.05153284903141	4.35304892681804	1.34257172350585e-05	0.000144159829034599
PF3D7_0102600	127.284798853642	4.6674706801433	0.44249492259085	10.5480773718596	5.18471601477867e-26	1.12138000662499e-23
PF3D7_0424700	87.6384039962937	4.67427063329906	0.519863470680503	8.99134272154269	2.44228191296756e-19	2.46507654415526e-17
PF3D7_1102200	13.7188646728426	4.7055935025835	1.25755265457153	3.7418659850762	0.000182658920965168	0.00140616410004033
PF3D7_0401800	1538.53096164349	4.73582087891225	0.708180835317163	6.68730448881927	2.27318596886116e-11	8.06625833638078e-10
PF3D7_0927200	70.5578665619477	4.74726392337026	0.588708166521419	8.0638662640287	7.39186219192228e-16	5.59563967928516e-14
PF3D7_1429200	67.4835941061843	4.83717357600148	0.606879463342026	7.97056725130166	1.57947683906707e-15	1.10368981585271e-13
PF3D7_1474000	151.211679484959	4.84726415679978	0.427696225435628	11.3334274855071	8.96274268059058e-30	3.13144440424941e-27
PF3D7_0113600	23.3392199144411	4.88907414141126	1.03029626356616	4.74530900897255	2.08188269525485e-06	2.69094148820051e-05
PF3D7_1102300	24.0345073532876	4.93030321597057	1.00751114249012	4.89354708652159	9.90346058422465e-07	1.37558158940515e-05
PF3D7_0114000	168.246607249075	4.9336208861063	0.41407677146927	11.9147492108778	9.91641082045761e-33	6.43433399235978e-30
PF3D7_0502400	48.3229019524271	4.9395331167521	0.726854033588485	6.79577038647715	1.07735251289659e-11	4.0440786062614e-10
PF3D7_1350900	77.8228708246436	5.04727654301552	0.591794613337306	8.52876391448111	1.4791971228526e-17	1.24416913555491e-15
PF3D7_0732200	26.5905917811661	5.08283598332141	1.00474396394485	5.05883704278753	4.21821145397667e-07	6.38637214132068e-06
PF3D7_1461800	46.0286412040028	5.14050023174216	0.78993408006746	6.50750532411915	7.64090444335062e-11	2.49676172530205e-09
PF3D7_1039100	11.2068396338785	5.43080470169098	1.64594229631775	3.29951099369681	0.00096853433888256	0.00586544395627278
PF3D7_0114600	11.6457514762883	5.48416459456657	1.64114116000523	3.34167756449976	0.000832737341679682	0.00518833059795489
PF3D7_1226100	224.19109102845	5.50687135720533	0.414685850966617	13.2796220183761	3.03924413044552e-40	6.90212342024178e-37
PF3D7_1335000	48.4753621177959	5.54365484312754	0.837255399148486	6.62122316412125	3.56238676067201e-11	1.23500266121418e-09
PF3D7_1473700	140.107880006488	5.61997090957074	0.526988931045361	10.6643054123029	1.49511977196427e-26	3.57412316013774e-24
PF3D7_1477900	27.2406081387856	5.71814922275184	1.14914766078299	4.97599170054065	6.49144286210634e-07	9.33042198724272e-06
PF3D7_0424400	13.8959640838042	5.74762528111584	1.61004438149286	3.56985518361086	0.000357178629184085	0.00252695534852666
PF3D7_0425100	13.9660921433643	5.75404089851337	1.60864419708836	3.57695064510112	0.000347625776946103	0.00247479779340106
PF3D7_1201100	529.683706636817	5.78437678847825	0.718007578610316	8.0561500474323	7.87349751838945e-16	5.8625288079549e-14
PF3D7_1401500	134.688627638056	5.8570128879063	0.561568183305568	10.4297448858838	1.81374604112545e-25	3.43251438282992e-23
PF3D7_1102600	74.8992905201936	5.8588611143858	0.737382503554513	7.94548431261045	1.93433534485368e-15	1.33117441459476e-13
PF3D7_0220400	6.45075915893937	6.11449559902922	1.80447881970858	3.38851059499645	0.000702733139203444	0.00448918975845576
PF3D7_1372000	76.4706336298043	6.21680772919212	0.805015970335238	7.72258931285949	1.13989992854321e-14	6.63772496851698e-13
PF3D7_1000600	20.2584516981342	6.29994324588202	1.56163915286777	4.0341862806865	5.47918392539161e-05	0.000493778837085887
PF3D7_1038600	7.76871762648754	6.37980250123217	1.73841042829679	3.6699057928931	0.000242639874090556	0.00181560182556722
PF3D7_0112300	9.35026778754535	6.64459119073287	1.69226696617714	3.92644383158002	8.62110125985957e-05	0.000734653694601917
PF3D7_1002000	25.7008355007915	6.64807974517459	1.53871259519647	4.32054677782484	1.55643056625094e-05	0.000164701865164622
PF3D7_0830500	208.854180567367	6.66996705646211	0.571228075826065	11.6765392646651	1.67996949196172e-31	6.35868452707512e-29
PF3D7_0113400	69.1590250487295	7.0789321720572	1.08258951243059	6.53888855450284	6.19776853004335e-11	2.05476384404795e-09
PF3D7_1149500	13.5689578240182	7.18468085887813	1.62348824745497	4.42545911258739	9.62373843845658e-06	0.000106872909504816
PF3D7_0800900	25.3447583679796	8.08496813311946	1.54568066647055	5.23068464819509	1.68883392058618e-07	2.82010428944942e-06
PF3D7_1016500	36.0311281081225	8.59265998436225	1.51942662490891	5.65519903593725	1.55665775588289e-08	3.11468701639652e-07
